Ref,x1,y1,x2,y2,Angular Connectivity,Axial Line Ref,Connectivity,NACH,NAIN,Segment Length,T1024 Choice,T1024 Integration,T1024 Node Count,T1024 Total Depth
18936,618763.174464,4845006.14948,618855.50843,4845038.09854,1.404458,-1,2,0.8476209,0.95767957,97.705193,88822,7257.5732,70707,688863.88
18937,618744.616857,4845102.46205,618763.174464,4845006.14948,1.3944106,-1,2,0.78981382,0.86135209,98.084129,44401,6527.5732,70707,765901.75
18938,618744.616857,4845102.46205,618809.114825,4845321.45912,0.90457404,-1,2,0.16960502,0.83811498,228.29741,9,6351.4756,70707,787136.75
18939,618809.114825,4845321.45912,618862.373422,4845340.31322,1.0356536,-1,2,0.27557644,0.84913713,56.497391,41,6435.0049,70707,776919.38
18940,618862.373422,4845340.31322,618917.003102,4845320.8397,2.2689066,-1,3,0.79137909,0.88401699,57.996723,44430,6699.3354,70707,746265.06
18941,618849.291621,4845121.80012,618875.321304,4845059.5751,1.8736887,-1,3,0.48052609,0.97930145,67.449966,631,7421.4302,70707,673654.5
18942,618849.291621,4845121.80012,618917.003102,4845320.8397,1.6174321,-1,3,0.46403739,0.94496202,210.24176,514,7161.1953,70707,698134.81
18943,617555.984431,4843679.98754,617588.229275,4843518.69782,1.819815,-1,3,0.95908219,0.93146402,164.48132,408142,7058.9038,70707,708251.62
18944,617461.956754,4843688.79967,617555.984431,4843679.98754,1.9825097,-1,3,0.9450779,0.86141449,94.439705,363892,6528.0464,70707,765846.25
18945,625123.336404,4845725.49926,625158.820073,4845611.97842,4.0102835,-1,6,1.0603031,1.0504016,118.93726,1404873,7960.249,70707,628055.69
18946,624082.206376,4846981.63178,624095.112724,4846963.37557,2.4565735,-1,4,1.1565019,1.0977712,22.357616,4822186,8319.2314,70707,600954.56
18947,624082.206376,4846981.63178,624181.406206,4847011.63712,2.8133092,-1,4,0.99671745,1.0018487,103.63844,630163,7592.2998,70707,658493.44
18948,624237.359669,4846927.35905,624327.919789,4846952.68765,2.8248298,-1,4,0.71289241,0.88485837,94.035492,15361,6705.7109,70707,745555.5
18949,624181.406206,4847011.63712,624237.359669,4846927.35905,2.7832925,-1,3,0.75118971,0.91095454,101.16118,25226,6903.4766,70707,724197.44
18950,624296.387494,4847049.83676,624327.919789,4846952.68765,4.0370774,-1,6,0.98420149,0.96029729,102.13832,555564,7277.4106,70707,686986.06
18951,624327.919789,4846952.68765,624361.389825,4846849.59429,2.9680271,-1,5,1.0009804,0.96029747,108.39043,696100,7277.4121,70707,686985.94
18952,618379.636962,4843840.96676,618397.010471,4843750.82301,2.1579137,-1,4,0.94819343,0.98841405,91.802689,333175,7490.4883,70707,667443.75
18953,618211.525769,4843787.06248,618379.636962,4843840.96676,2.005641,-1,2,0,0.89009476,176.5419,0,6745.395,70707,741169.38
18954,623971.837883,4847233.25907,624026.20561,4847064.8229,3.0368073,-1,5,1.1773199,1.103802,176.99321,6320430,8364.9346,70707,597671.12
18955,623874.024872,4847199.4076,623938.977995,4847011.21315,3.8536217,-1,4,0.27143991,0.90736717,199.08807,38,6876.2905,70707,727060.62
18956,623938.977995,4847011.21315,624035.616262,4847043.77923,2.8753669,-1,4,0.98843068,0.99743789,101.97796,566409,7558.874,70707,661405.38
18957,623924.633874,4846912.46014,624095.112724,4846963.37557,2.774332,-1,3,0.90112859,0.98570758,177.91971,177672,7469.978,70707,669276.38
18958,623866.071194,4846983.8262,623924.633874,4846912.46014,3.0712473,-1,4,0.81887859,0.91374123,92.318481,62722,6924.5947,70707,721988.81
18959,623866.071194,4846983.8262,623938.977995,4847011.21315,3.328598,-1,5,0.97224832,0.99543214,77.880981,456868,7543.6743,70707,662738.06
18960,623767.277616,4846907.54583,623866.071194,4846983.8262,3.419697,-1,5,0.94680369,0.97686213,124.81532,330683,7402.9443,70707,675336.69
18961,624640.594432,4848952.03271,624681.727227,4848922.0333,1.3062708,-1,3,1.0866029,1.0699338,50.910423,1956273,8108.27,70707,616590.19
18962,624613.798521,4849013.10057,624640.594432,4848952.03271,2.479646,-1,4,1.0896459,1.0833124,66.688118,2009866,8209.6572,70707,608975.44
18963,624681.727227,4848922.0333,624856.752108,4848979.25859,2.6458268,-1,4,1.0517565,1.0910546,184.14246,1204314,8268.3301,70707,604654.06
18964,624831.777697,4849052.61117,624856.752108,4848979.25859,2.9629297,-1,3,0.78376478,0.97887933,77.487564,37005,7418.231,70707,673945
18965,624706.613912,4849016.61742,624831.777697,4849052.61117,2.3020842,-1,3,0.72509152,0.97670978,130.23642,16864,7401.79,70707,675442
18966,624613.798521,4849013.10057,624706.613912,4849016.61742,3.6270046,-1,5,0.83356076,0.98640084,92.881996,71736,7475.2319,70707,668806
18967,624706.613912,4849016.61742,624706.67125,4849132.77887,3.1465068,-1,3,0.32523569,0.89402431,116.16147,80,6775.1733,70707,737911.69
18968,624706.67125,4849132.77887,624810.307356,4849133.97268,1.9191984,-1,2,0.71099418,0.88077718,103.64298,15021,6674.7827,70707,749010.12
18969,624810.307356,4849133.97268,624819.151496,4849219.20766,3.0046148,-1,4,0.82836735,0.9650979,85.692589,68130,7313.792,70707,683568.81
18970,624856.752108,4848979.25859,625078.697509,4849049.35477,3.0123813,-1,5,1.0612072,1.0915507,232.75145,1365115,8272.0908,70707,604379.25
18971,624361.389825,4846849.59429,624544.963879,4846906.67927,2.9949737,-1,4,0.76109999,0.94076973,192.24496,28137,7129.4248,70707,701245.88
18972,624327.919789,4846952.68765,624480.184546,4847001.63215,3.2929015,-1,5,0.75779402,0.88338447,159.93787,28227,6694.5415,70707,746799.44
18973,624544.963879,4846906.67927,624610.797159,4846928.28483,2.2244534,-1,4,0.80858117,0.94091278,69.287956,53309,7130.5093,70707,701139.25
18974,624564.499225,4846991.96576,624610.797159,4846928.28483,2.5162473,-1,3,0.74726778,0.88014007,78.732201,24549,6669.9546,70707,749552.31
18975,624480.184546,4847001.63215,624564.499225,4846991.96576,1.5293159,-1,3,0.78180695,0.87433416,84.866982,39373,6625.9556,70707,754529.62
18976,624610.797159,4846928.28483,624719.634313,4846961.95445,2.8259137,-1,4,0.89349729,0.94142681,113.92616,167108,7134.4043,70707,700756.44
18977,625292.059609,4832729.0252,625326.401454,4832744.99564,2.5383885,-1,3,0.85455817,0.98808479,37.873703,94934,7487.9932,70707,667666.19
18978,625326.401454,4832744.99564,625330.858455,4832763.41022,2.5825911,-1,3,0.52550536,0.93536627,18.946276,1183,7088.4756,70707,705296.88
18979,620559.896479,4828544.83699,620653.285159,4828574.80963,4.024981,-1,6,0.91497648,0.92881739,98.080605,225899,7038.8467,70707,710269.75
18980,623716.353873,4846644.40528,623808.097768,4846672.66936,3.9674163,-1,5,0.27117467,0.98548633,95.998962,37,7468.3013,70707,669426.62
18981,623792.715378,4846758.83478,623808.097768,4846672.66936,2.5154572,-1,4,0.84077215,0.93479186,87.527695,82674,7084.123,70707,705730.25
18982,623792.715378,4846758.83478,623840.938178,4846850.47298,2.2894549,-1,3,0.26731718,0.89724195,103.55192,36,6799.5576,70707,735265.44
18983,623694.859193,4846738.24437,623716.353873,4846644.40528,1.3829315,-1,3,0.86672324,0.93168151,96.269394,117599,7060.5518,70707,708086.31
18984,623694.859193,4846738.24437,623713.620791,4846828.37287,1.1938924,-1,3,0.89702827,0.94326258,92.060547,174936,7148.3164,70707,699392.62
18985,615877.741847,4842404.76904,615891.829971,4842362.0198,2.0203919,-1,4,0.92603493,0.94191003,45.010811,258817,7138.0664,70707,700396.94
18986,615877.741847,4842404.76904,615964.999144,4842437.35126,3.9623663,-1,4,0.97048831,1.0441271,93.142029,426006,7912.6992,70707,631829.88
18987,615862.238459,4842444.49158,615877.741847,4842404.76904,2.0229201,-1,4,0.83296764,0.94044131,42.640766,74053,7126.936,70707,701490.75
18988,615918.461916,4842561.52054,615964.999144,4842437.35126,1.9964025,-1,4,1.3622767,1.175337,132.60364,67919112,8907.0508,70707,561294.69
18989,615831.369794,4842531.94137,615918.461916,4842561.52054,2.9958086,-1,4,0.95775747,1.0456718,91.978065,358884,7924.4058,70707,630896.5
18990,617307.559064,4844212.37288,617316.926814,4844177.10832,1.6895497,-1,2,0,0.81147021,36.487591,0,6149.5532,70707,812982.56
18991,614926.170194,4846677.32408,614942.235889,4846626.67874,2.0899355,-1,2,0,0.91203415,53.13245,0,6911.6577,70707,723340.19
18992,614811.960128,4846503.24305,614876.929386,4846535.67657,3.9192736,-1,4,0.89996147,1.0322649,72.614998,167796,7822.8042,70707,639090.5
18993,614811.960128,4846503.24305,614861.11375,4846404.72074,2.0462415,-1,4,1.2890068,1.1553861,110.10324,26322862,8755.8555,70707,570987
18994,614796.304648,4846371.45013,614861.11375,4846404.72074,3.8224688,-1,4,0.91735584,1.0303825,72.850212,212077,7808.5391,70707,640258.06
18995,616224.593664,4846514.21351,616757.16743,4846218.62032,3.0400038,-1,5,0.90779275,1.0847265,609.10602,178116,8220.374,70707,608181.56
18996,612631.704123,4845097.67863,612697.549008,4845079.14354,2.1947081,-1,3,0.79338872,0.89223737,68.403931,45320,6761.6318,70707,739389.56
18997,612547.054026,4845043.14182,612631.704123,4845097.67863,2.36304,-1,3,0.48361048,0.84850538,100.69708,705,6430.2173,70707,777497.81
18998,612697.549008,4845079.14354,612730.236969,4845129.87842,2.3116686,-1,4,0.89372939,0.9669022,60.353378,163678,7327.4644,70707,682293.25
18999,616556.170014,4844302.63319,616578.652419,4844325.73694,0.96004665,-1,2,0,0.67412227,32.23727,0,5108.6895,70707,978622.81
19000,616556.170014,4844302.63319,616587.46819,4844207.1759,3.6910403,-1,4,0.84795153,0.70956445,100.45731,115048,5377.2808,70707,929741.31
19001,616710.951381,4844164.73516,616779.107785,4844176.76147,1.6912636,-1,2,0,0.74406403,69.209305,0,5638.7295,70707,886632.38
19002,616625.668985,4844088.05382,616661.445648,4844049.96534,2.1856098,-1,3,0.85617018,0.81026709,52.256119,114970,6140.436,70707,814189.75
19003,616620.044153,4844125.76115,616625.668985,4844088.05382,0.38581178,-1,1,0,0.78419745,38.124554,0,5942.8726,70707,841256.5
19004,616570.815343,4843982.6595,616611.178188,4843954.12384,2.3639545,-1,3,0.78556156,0.80371201,49.431198,44259,6090.7593,70707,820830.31
19005,616531.974249,4844087.32754,616570.815343,4843982.6595,1.2261189,-1,2,0.117906,0.77832067,111.64242,4,5898.3359,70707,847608.5
19006,616488.473266,4844082.50285,616531.974249,4844087.32754,1.9942055,-1,3,0.20224747,0.73393792,43.767719,15,5561.9902,70707,898865.25
19007,616457.512801,4844162.18176,616587.46819,4844207.1759,2.0632796,-1,4,0.91675282,0.76721466,137.52409,275684,5814.1714,70707,859878.31
19008,616662.091323,4844227.62254,616710.951381,4844164.73516,1.7491734,-1,3,0.58106178,0.7874831,79.637474,2764,5967.772,70707,837746.5
19009,616587.46819,4844207.1759,616662.091323,4844227.62254,1.7602425,-1,3,0.5754562,0.76476753,77.373619,2604,5795.6265,70707,862629.75
19010,616297.241078,4844215.09074,616369.940405,4844228.33932,1.0250987,-1,2,0,0.66418213,73.896667,0,5033.3599,70707,993268.88
19011,616369.940405,4844228.33932,616400.102198,4844143.1178,3.8626189,-1,4,0.87157553,0.70955771,90.40155,159177,5377.23,70707,929750.06
19012,616335.327217,4844120.41742,616400.102198,4844143.1178,2.0859554,-1,4,1.0028404,0.76819795,68.637497,892764,5821.623,70707,858777.69
19013,616400.102198,4844143.1178,616457.512801,4844162.18176,1.9742873,-1,4,0.96108013,0.76770622,60.493073,504897,5817.896,70707,859327.75
19014,616457.512801,4844162.18176,616488.473266,4844082.50285,3.6761954,-1,4,0.33218116,0.71107465,85.482628,95,5388.7256,70707,927766.62
19015,636139.747252,4850037.56587,636183.816045,4850048.22438,3.0504236,-1,5,0.79614884,0.88231581,45.339413,47463,6686.4434,70707,747703.94
19016,646416.197062,4851805.63618,646457.597319,4851819.63326,2.000396,-1,2,0,0.96092194,43.702396,0,7282.1445,70707,686539.5
19017,622114.602104,4838068.39762,622233.719419,4837990.89429,1.9944094,-1,3,0.88170165,0.920834,142.11157,145383,6978.3457,70707,716427.62
19018,622187.417768,4837918.48649,622233.719419,4837990.89429,3.47438,-1,4,0.90647823,1.0120252,85.946106,186385,7669.4219,70707,651871.81
19019,621997.726278,4838144.44336,622114.602104,4838068.39762,2.0015962,-1,4,0.87419754,0.920834,139.43785,131394,6978.3457,70707,716427.62
19020,621907.842856,4838203.28644,621929.570447,4838237.31299,1.9999624,-1,2,0,0.83870786,40.371948,0,6355.9688,70707,786580.31
19021,622016.110677,4837859.82359,622030.71182,4837819.10176,2.9855452,-1,4,0.88986254,0.93821466,43.260387,159614,7110.0615,70707,703155.62
19022,635433.862576,4836138.79665,635438.453615,4836124.60142,2.0205419,-1,4,0.87288964,1.0643312,14.919183,113767,8065.8125,70707,619835.88
19023,646953.042341,4850813.66441,647041.317289,4850846.09762,3.9972916,-1,4,0.98462397,0.93283439,94.044563,574920,7069.2881,70707,707211.19
19024,620876.598249,4838645.45116,621045.767958,4838701.38149,2.976126,-1,4,0.92165685,1.0775139,178.17574,215558,8165.7153,70707,612252.5
19025,621045.767958,4838701.38149,621162.729635,4838740.05177,3.0202584,-1,4,0.73365062,1.0775139,123.18858,17602,8165.7153,70707,612252.5
19026,636235.976184,4836313.0359,636284.066966,4836162.729,3.9958606,-1,6,0.94678944,1.0580528,157.81282,306549,8018.2329,70707,623513.94
19027,639440.840065,4853254.5926,639548.112537,4853287.42074,2.0452328,-1,4,1.0958978,1.048829,112.1832,2263231,7948.3315,70707,628997.38
19028,639346.58834,4853480.14611,639432.494154,4853513.66297,2.9136033,-1,5,0.9488194,0.87059259,92.212738,378984,6597.6011,70707,757772.38
19029,646712.857663,4850326.44187,646826.327394,4850343.43713,2.1048872,-1,3,0.79463536,0.93885213,114.73543,44262,7114.8926,70707,702678.19
19030,646826.327394,4850343.43713,646852.875142,4850238.11546,1.9601264,-1,3,0.85236108,1.0365082,108.616,88494,7854.9609,70707,636474.19
19031,646743.516827,4850205.61687,646852.875142,4850238.11546,2.9763193,-1,3,0.86549675,0.93948495,114.08505,114840,7119.688,70707,702204.88
19032,646712.857663,4850326.44187,646743.516827,4850205.61687,2.9218149,-1,3,0.19970462,0.85153258,124.65418,14,6453.1582,70707,774733.81
19033,644151.646283,4852114.75581,644182.057184,4852175.71795,3.2133927,-1,4,0.97047752,0.86758381,68.126396,509824,6574.7993,70707,760400.38
19034,647456.56773,4850260.68666,647672.666447,4850339.5393,2.4253871,-1,4,0.28588918,0.93452966,230.03564,46,7082.1362,70707,705928.25
19035,636240.988248,4849870.90652,636278.675993,4849891.02924,5.6774435,-1,6,1.1057206,1.0670466,42.723412,2531737,8086.3906,70707,618258.5
19036,647871.358353,4850052.55723,647969.546634,4850142.94766,2.9979463,-1,5,1.1869222,1.0151333,133.45924,7931947,7692.9751,70707,649876
19037,636978.524471,4853942.4355,637006.241406,4853862.2252,1.0965419,-1,2,0,0.96286881,84.864136,0,7296.8989,70707,685151.31
19038,619547.25654,4839587.22248,619612.684366,4839558.74098,3.0499024,-1,3,0.86208785,0.88973105,71.358223,114957,6742.6382,70707,741472.38
19039,619525.418485,4839528.0861,619547.25654,4839587.22248,1.0361748,-1,1,0,0.80979627,63.039772,0,6136.8682,70707,814663.12
19040,631081.466914,4834868.04285,631122.880169,4834880.42334,3.9696312,-1,6,1.0972533,1.0813514,43.224232,2228623,8194.7969,70707,610079.75
19041,637309.056551,4838300.39811,637322.078196,4838304.63101,2.0844145,-1,4,0.88756591,0.90749514,13.692357,159395,6877.2598,70707,726958.12
19042,639712.673882,4847133.93408,639737.479624,4847149.98596,0.89768678,-1,2,0,0.95186073,29.546366,0,7213.4761,70707,693075
19043,639737.479624,4847149.98596,639793.205756,4847184.40671,1.4428332,-1,3,0.9219296,0.9529928,65.499542,242277,7222.0552,70707,692251.69
19044,639793.205756,4847184.40671,639840.364759,4847186.26804,2.0108752,-1,4,0.95321411,0.98561519,47.195721,357346,7469.2773,70707,669339.12
19045,621145.691704,4833436.75262,621425.489164,4833530.31633,2.9737649,-1,5,0.91920024,0.9041779,295.02676,245111,6852.1211,70707,729625.19
19046,621145.691704,4833436.75262,621176.271063,4833340.80204,4.0714078,-1,5,0.33274722,0.82720768,100.70556,91,6268.8169,70707,797515.69
19047,621425.489164,4833530.31633,621458.86197,4833431.91605,3.2033236,-1,5,0.66391844,0.82715607,103.90553,8284,6268.4253,70707,797565.5
19048,617382.275053,4828601.47132,617397.91724,4828555.02728,2.0043168,-1,2,0,0.79786932,49.007416,0,6046.4819,70707,826841.12
19049,644005.22566,4848012.93704,644080.925854,4848022.45037,2.2109075,-1,4,0.83064622,0.93748027,76.295631,71963,7104.4966,70707,703706.44
19050,638950.453639,4839401.6159,639095.371678,4839443.52291,1.9916568,-1,2,0,1.0547184,150.85568,0,7992.9634,70707,625485.12
19051,639575.895423,4838794.28245,639658.47808,4838865.46619,4.0511112,-1,6,0.87418795,0.95365208,109.02761,127416,7227.0518,70707,691773.12
19052,638069.090097,4839099.11332,638084.694484,4839051.18605,2.9806204,-1,4,0.82896703,1.0616376,50.403576,63462,8045.4004,70707,621408.5
19053,637581.033438,4849664.52514,637595.37335,4849621.998,2.1164498,-1,4,1.275051,1.2117033,44.879738,20589248,9182.6455,70707,544448.75
19054,638549.101116,4850893.52752,638553.233953,4850787.39519,4.0156059,-1,4,0.64318871,0.96474326,106.21277,5661,7311.1035,70707,683820.12
19055,632596.653747,4843693.42392,632616.570733,4843588.2182,1.5321587,-1,3,0.8271454,0.9398734,107.0744,68505,7122.6323,70707,701914.62
19056,632616.570733,4843588.2182,632679.599212,4843501.67733,1.9140524,-1,3,0.3668645,0.91413397,107.06033,140,6927.5708,70707,721678.62
19057,632679.599212,4843501.67733,632744.97855,4843547.35339,3.0650241,-1,4,0.42477545,0.8732146,79.754379,313,6617.4712,70707,755497
19058,632544.934296,4843731.67368,632544.946424,4843748.23919,2.6970034,-1,4,1.036359,1.052943,16.565519,1017938,7979.5088,70707,626539.81
19059,634713.134801,4851438.56862,634758.468968,4851434.19292,0.95609719,-1,2,0,0.86797857,45.544849,0,6577.791,70707,760054.5
19060,631740.385473,4840275.03176,631747.46578,4840315.22789,2.016118,-1,2,0,0.90339369,40.814953,0,6846.1772,70707,730258.56
19061,620452.154357,4840196.51917,620476.347999,4840122.86179,4.0000081,-1,4,0.25383732,1.0004386,77.528984,29,7581.6138,70707,659421.56
19062,626888.589434,4837567.23612,626902.380456,4837521.93775,3.0448651,-1,4,0.6662122,0.95442832,47.351185,7769,7232.9341,70707,691210.5
19063,629400.062124,4834574.77482,629482.997552,4834598.99355,3.9992971,-1,4,0.26107305,0.89797068,86.399261,33,6805.0806,70707,734668.75
19064,632476.531928,4835260.94883,632523.292266,4835275.56926,4.0124006,-1,5,0.87702072,0.99836212,48.992714,127150,7565.8779,70707,660793.06
19065,637595.37335,4849621.998,637634.196397,4849500.17105,2.9831233,-1,5,1.2754205,1.211917,127.86334,20685356,9184.2646,70707,544352.75
19066,636773.6698,4849452.60475,636843.749774,4849243.11991,3.0386829,-1,5,1.319795,1.2173765,220.89613,36949924,9225.6387,70707,541911.5
19067,642846.972169,4846227.15034,642968.71995,4846269.86375,2.4825759,-1,5,1.0726217,1.0368655,129.02309,1679200,7857.6685,70707,636254.88
19068,621426.713633,4835845.48193,621443.100123,4835794.5529,3.9866676,-1,5,0.87913615,1.0206469,53.500305,128292,7734.7598,70707,646365.25
19069,639635.556718,4839547.45518,639749.404177,4839570.55391,3.0453956,-1,4,1.0404119,1.1665646,116.1671,965860,8840.5703,70707,565515.56
19070,639749.404177,4839570.55391,639910.508897,4839623.14447,3.1033468,-1,4,1.0287724,1.1597906,169.47122,832836,8789.2344,70707,568818.56
19071,634987.672549,4836596.85376,634998.914489,4836564.55527,2.1370082,-1,3,0,0.93899167,34.199028,0,7115.9502,70707,702573.75
19072,634913.452861,4836543.00523,634998.914489,4836564.55527,3.26121,-1,5,0.90573996,1.0152313,88.136795,184024,7693.7183,70707,649813.25
